"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"11942","","v.le cagliero, 6 dopo via m.gioia","","45.4947154358597","9.20541886278428","","","","","Europe/Rome","2"
"11944","","v.le zara, 81 prima di v.le marche","","45.4959171711111","9.19438471500983","","","","","Europe/Rome","1"
"11947","","v.le zara, 129 prima di via laurana","","45.4994446507991","9.19637758041368","","","","","Europe/Rome","1"
"11948","","v.le zara, 118 prima di via bisi albini","","45.4989432701859","9.19675467196088","","","","","Europe/Rome","1"
"11950","","p.le istria, 1 prima di v.le zara","","45.5015538538774","9.19755014446055","","","","","Europe/Rome","1"
"11951","","via lussino prima di p.le istria","","45.5019255478343","9.19697630423172","","","","","Europe/Rome","2"
"11952","","via lussinpiccolo dopo p.le istria,","","45.50149498017","9.19670280954363","","","","","Europe/Rome","2"
"11953","","v.le suzzani, 12","","45.5053508660678","9.19729864591408","","","","","Europe/Rome","2"
"11954","","v.le suzzani dopo via val nievole","","45.5046856285649","9.19681470626298","","","","","Europe/Rome","2"
"11955","","via abbazia dopo p.le istria","","45.5008438617785","9.198468498532","","","","","Europe/Rome","1"
"11956","","p.le istria prima di v.le f. testi","","45.5018499407546","9.19838763779046","","","","","Europe/Rome","1"
"11957","","p.le istria, 6","","45.5018828195738","9.19884493957741","","","","","Europe/Rome","1"
"11958","","v.le f.testi, 25 fronte via dolcebuono","","45.5040812838376","9.19899658079327","","","","","Europe/Rome","1"
"11959","","p.za s.farina prima di via valussi","","45.4986186132519","9.19962381687216","","","","","Europe/Rome","2"
"11960","","p.za s.farina, 15","","45.4985693175062","9.19950365103406","","","","","Europe/Rome","2"
"11961","","v.le f.testi, 22 dopo via dolcebuono","","45.5040413774838","9.1996092842372","","","","","Europe/Rome","1"
"11962","","v.le cagliero, 20 dopo v.le stefini","","45.4966046407641","9.20091258054137","","","","","Europe/Rome","2"
"11963","","v.le ca' granda, 27 prima di via de gasperis","","45.5076477726874","9.1946618138141","","","","","Europe/Rome","2"
"11964","","v.le ca' granda, 22 prima di via val furva","","45.5077493241519","9.19542592246678","","","","","Europe/Rome","2"
"11965","","via monte rotondo, 8","","45.5146357677942","9.19442320141799","","","","","Europe/Rome","2"
"11966","","v.le ca' granda fronte 14 prima di v.le suzzani","","45.5068777817243","9.19781859769549","","","","","Europe/Rome","2"
"11967","","via gregorovius prima di via m.te rotondo","","45.5143391239102","9.19740911902532","","","","","Europe/Rome","2"
"11968","","v.le ca' granda, 14 prima di v.le suzzani","","45.5070374533414","9.19831047347797","","","","","Europe/Rome","2"
"11969","","v.le suzzani, 17 prima di v.le ca' granda","","45.5074374019518","9.19827400968678","","","","","Europe/Rome","2"
